"url","comment_user","comment_user_url","comment_date","comment","likes_number","replies_number","replies","hashtag_comment","tagged_users_in_comment","post_url","post_user","comment_id","post_id"
"https://www.instagram.com/rashi.shindee","tan***kas***dee***","https://www.instagram.com/tanishkashindee","2024-09-10T08:52:25.000Z","🤎✨",1,1,"[{""likes_number"":0,""reply"":""@tanishkashindee ✨✨"",""reply_date"":""2024-09-11T18:39:41.000Z"",""reply_user"":""ras***shi***e""}]",,,"https://www.instagram.com/rashi.shindee/p/C_sXn6SJ5N8/","ras***shi***e","17864045796213865","3453238911997285244"
"https://www.instagram.com/ankitasaikia_28","sus***_ne***7","https://www.instagram.com/sushma_newar7","2024-11-24T16:54:31.000Z","The view compliments you so well! ❤️",1,1,"[{""likes_number"":0,""reply"":""@sushma_newar7 ❤️🥺"",""reply_date"":""2024-11-24T19:02:55.000Z"",""reply_user"":""ank***sai***_28***""}]",,,"https://www.instagram.com/ankitasaikia_28/p/DCwlosPvQ7b/","ank***sai***_28***","17888979804057109","3508469633730285275"
"https://www.instagram.com/anamikaabh","van***a_y***v31***","https://www.instagram.com/vandana_yadav31","2025-03-16T12:44:36.000Z","Link",1,1,"[{""likes_number"":0,""reply"":""Check your DM"",""reply_date"":""2025-03-20T06:08:49.000Z"",""reply_user"":""urb***eth***e_""}]",,,"https://www.instagram.com/anamikaabh/reel/DGuy3eByyM4/","ana***aab***","17943126809972005","3580022467945243448"
"https://www.instagram.com/anurika_das","min***rem***eti***","https://www.instagram.com/mintmoremarketing","2025-02-20T11:54:49.000Z","😮😮😮😮 crazy",1,1,"[{""likes_number"":0,""reply"":""@mintmoremarketing 🙌🙌👏🔥👏"",""reply_date"":""2025-02-20T13:54:13.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/reel/DGSwOoXpgtY/","anu***a_d***","17960704631860761","3572129566109862744"
"https://www.instagram.com/anurika_das","sag***k_c***mat******","https://www.instagram.com/sagnick_cinematics","2025-02-27T09:16:30.000Z","Beach for sure 🙌",1,1,"[{""likes_number"":0,""reply"":""@sagnick_cinematics i know right 🙌"",""reply_date"":""2025-02-27T09:30:27.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/p/DGkf3h1JRXx/","anu***a_d***","18357995167127258","3577124159377184241"
"https://www.instagram.com/anurika_das","gho***.su***hna***","https://www.instagram.com/ghorui.sudeshna","2024-11-22T15:48:43.000Z","❤️❤️",2,1,"[{""likes_number"":1,""reply"":""@ghorui.sudeshna 🙌🔥❤️"",""reply_date"":""2024-11-22T16:57:39.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/reel/DCrdP1KTrkZ/","anu***a_d***","17868357924248952","3507025366060284185"
"https://www.instagram.com/anurika_das","apr***ity***","https://www.instagram.com/apr1.city","2024-07-13T00:20:36.000Z","Cutie😍",1,1,"[{""likes_number"":0,""reply"":""@apr1.city thank you :)"",""reply_date"":""2024-07-13T03:50:58.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/p/C9H3XWipK1E/","anu***a_d***","18014139329420276","3406935140438682948"
"https://www.instagram.com/anurika_das","him***rma***2","https://www.instagram.com/himsharma2712","2024-06-02T05:40:35.000Z","Beautiful ❤️🔥❤️",1,1,"[{""likes_number"":1,""reply"":""@himsharma2712 thank you"",""reply_date"":""2024-06-06T06:24:42.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/reel/C7mcoCwpL5F/","anu***a_d***","18041238427870863","3379514467433102917"
"https://www.instagram.com/anurika_das","dil***.di***","https://www.instagram.com/dil.se.divaa","2024-06-02T14:22:01.000Z","Top from?",1,1,"[{""likes_number"":1,""reply"":""@bhavnaa.a check caption 🌸"",""reply_date"":""2024-06-02T15:00:01.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/reel/C7tlNTbJh5o/","anu***a_d***","17890601960964478","3381522537155796584"
"https://www.instagram.com/anurika_das","aka***ha_***vst***","https://www.instagram.com/akanksha_srivst","2024-05-17T14:49:26.000Z","Pretty 😍😍❤️",1,1,"[{""likes_number"":0,""reply"":""@akanksha_srivst thank you :)"",""reply_date"":""2024-05-19T19:36:29.000Z"",""reply_user"":""anu***a_d***""}]",,,"https://www.instagram.com/anurika_das/reel/C7EWjUSpzDf/","anu***a_d***","18040660630849241","3369917605172687071"
"https://www.instagram.com/sagnick_cinematics","___***t.d***","https://www.instagram.com/___reet.d_._","2024-02-24T16:27:21.000Z","Location?",1,4,"[{""likes_number"":2,""reply"":""@saranjit_paul The foodplex , eden pavilion,bonhooghly,baranagar."",""reply_date"":""2024-03-15T18:32:46.000Z"",""reply_user"":""anu***a_d***""},{""likes_number"":0,""reply"":""@anurika_das okay"",""reply_date"":""2024-03-16T05:52:46.000Z"",""reply_user"":""sar***it_***l""},{""likes_number"":0,""reply"":""@anurika_das btw you are looking extraordinary 😉"",""reply_date"":""2024-03-16T05:57:36.000Z"",""reply_user"":""sar***it_***l""}]",,,"https://www.instagram.com/anurika_das/reel/C3uvT_5y7PX/","sag***k_c***mat******","18027357871925381","3309790858635359191"
"https://www.instagram.com/agranisinghh","the***ift***l","https://www.instagram.com/thethriftdoll","2025-03-15T11:29:36.000Z","you are beautiful",1,1,"[{""likes_number"":0,""reply"":""Thanks so much 🫶🏻"",""reply_date"":""2025-03-15T12:14:22.000Z"",""reply_user"":""agr***sin***""}]",,,"https://www.instagram.com/agranisinghh/reel/DGsCw0ps2SJ/","agr***sin***","18052974994976065","3579247955014804617"
"https://www.instagram.com/agranisinghh","bro***udi***shu******","https://www.instagram.com/brownkudi_rashu_101","2025-03-02T12:44:51.000Z","So beautiful",1,1,"[{""likes_number"":0,""reply"":""@brownkudi_rashu_101 🫶🏻"",""reply_date"":""2025-03-15T12:14:27.000Z"",""reply_user"":""agr***sin***""}]",,,"https://www.instagram.com/agranisinghh/reel/DGsCw0ps2SJ/","agr***sin***","18020548577662937","3579247955014804617"
"https://www.instagram.com/agranisinghh","gya***ony***43","https://www.instagram.com/gyan_sony_9143","2024-12-08T15:15:55.000Z","Power ke sath total cost",1,1,"[{""likes_number"":0,""reply"":""Please dm us mam"",""reply_date"":""2024-12-08T15:16:44.000Z"",""reply_user"":""cit***pec***""}]",,,"https://www.instagram.com/agranisinghh/reel/DDG2fbnsDA_/","agr***sin***","18069420793656752","3514736213681516607"
"https://www.instagram.com/agranisinghh","man***ago***","https://www.instagram.com/mansinagorii","2024-10-09T11:52:20.000Z","Love this 😍",1,1,"[{""likes_number"":0,""reply"":""@mansinagorii thanks sm! 🫶🏻"",""reply_date"":""2024-10-09T14:54:19.000Z"",""reply_user"":""agr***sin***""}]",,,"https://www.instagram.com/agranisinghh/reel/DA5UnoxM-u8/","agr***sin***","18080245315480466","3474899272258022332"
"https://www.instagram.com/agranisinghh","aar***uma***","https://www.instagram.com/aartijumal","2024-10-19T06:22:58.000Z","😍😍",1,1,"[{""likes_number"":0,""reply"":""@aartijumal 🫶🏻"",""reply_date"":""2024-10-19T13:08:08.000Z"",""reply_user"":""agr***sin***""}]",,,"https://www.instagram.com/agranisinghh/reel/DBQrsPEMB-7/","agr***sin***","18063630013679882","3481474667790737339"
"https://www.instagram.com/sunayana_bose","ish***.de***th.***","https://www.instagram.com/ishita.debnath.71","2025-03-11T04:30:48.000Z","Khub Shundor 😍",2,1,"[{""likes_number"":0,""reply"":""@ishita.debnath.71 thank you ❤️"",""reply_date"":""2025-03-11T08:19:14.000Z"",""reply_user"":""sun***na_***e""}]",,,"https://www.instagram.com/sunayana_bose/p/DHC3VWPSII3/","sun***na_***e","17887280898218699","3585671612886188599"
"https://www.instagram.com/sunayana_bose","por***its***_bo***","https://www.instagram.com/portraits_by_bong","2025-03-15T04:14:18.000Z","Gorgeous dear always ❤️❤️❤️",2,1,"[{""likes_number"":1,""reply"":""@portraits_by_bong thank you ❤️"",""reply_date"":""2025-03-15T06:25:36.000Z"",""reply_user"":""sun***na_***e""}]",,,"https://www.instagram.com/sunayana_bose/reel/DHNHH_QyqES/","sun***na_***e","17862965400282539","3588555813373518098"
"https://www.instagram.com/sunayana_bose","kav***_mu***rje***","https://www.instagram.com/kavita_mukherjee1","2025-01-21T06:24:28.000Z","🔥🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@kavita_mukherjee1 thank you ❤️"",""reply_date"":""2025-01-21T15:14:09.000Z"",""reply_user"":""sun***na_***e""}]",,,"https://www.instagram.com/sunayana_bose/reel/DFEs80WpQJB/","sun***na_***e","17994727304598504","3550160099704373825"
"https://www.instagram.com/sunayana_bose","sub***ip_***_ba******","https://www.instagram.com/subhadip_aka_basuuu","2024-12-10T19:32:11.000Z","Celebrity 😬🔥",3,1,"[{""likes_number"":1,""reply"":""@subhadip_aka_basuuu seiiiiiii reh seiii😢"",""reply_date"":""2024-12-11T05:36:59.000Z"",""reply_user"":""sun***na_***e""}]",,,"https://www.instagram.com/sunayana_bose/p/DDYeut1z5eP/","sun***na_***e","18091053025513234","3519698260502484879"
"https://www.instagram.com/iam_rahulmahanand","anu***_sh***a_8***","https://www.instagram.com/anurag_shrama_88","2021-02-12T17:00:14.000Z","🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@india_best_shoutout_models 🙏🙏❤️"",""reply_date"":""2021-02-12T17:17:53.000Z"",""reply_user"":""iam***hul***ana***""}]",,,"https://www.instagram.com/iam_rahulmahanand/p/CLMR2zMjRd8/","iam***hul***ana***","17874701567194464","2507457625152362364"
"https://www.instagram.com/iam_rahulmahanand","anu***_sh***a_8***","https://www.instagram.com/anurag_shrama_88","2021-02-06T16:50:52.000Z","😍🔥❤️",1,1,"[{""likes_number"":1,""reply"":""@india_best_shoutout_models 🙏"",""reply_date"":""2021-02-07T06:12:03.000Z"",""reply_user"":""iam***hul***ana***""}]",,,"https://www.instagram.com/iam_rahulmahanand/p/CK8hB_ljKYQ/","iam***hul***ana***","17919908602543107","2503020765441205776"
"https://www.instagram.com/iam_rahulmahanand","vik***yad***23_***","https://www.instagram.com/vikas_yadav_23_12","2021-02-06T13:44:12.000Z","🔥🔥🔥",1,1,"[{""likes_number"":1,""reply"":""@vikas_babu_23_12 🙏"",""reply_date"":""2021-02-06T14:05:06.000Z"",""reply_user"":""iam***hul***ana***""}]",,,"https://www.instagram.com/iam_rahulmahanand/p/CK8hB_ljKYQ/","iam***hul***ana***","17939443276448939","2503020765441205776"
"https://www.instagram.com/miss_uniquesoul_","kim***imt***","https://www.instagram.com/kimbavimtha","2024-10-19T16:16:13.000Z","🥰ನಿಮ್ಮ ಅಂದವ ನೋಡುವ ಪ್ರೇಕ್ಷಕನಾಗಿರುವುದು ಅಥವಾ ಪ್ರಿಯಕರ ವಾಗಲು ಅವಕಾಶ ಇದೆಯೋ ❤️❤️❤️🥰💐💐",2,1,"[{""likes_number"":1,""reply"":""@kimbavimtha 🙌🏻"",""reply_date"":""2024-10-20T06:45:40.000Z"",""reply_user"":""mis***niq***oul***""}]",,,"https://www.instagram.com/miss_uniquesoul_/p/DBTz1_dvPUD/","mis***niq***oul***","18081104092541144","3482354947536516355"
"https://www.instagram.com/miss_uniquesoul_","man***ath***mat***","https://www.instagram.com/manjunath_s_math","2024-10-17T12:17:29.000Z","❤️❤️❤️❤️❤️🤗🤗🤗",1,1,"[{""likes_number"":1,""reply"":""@manjunath_s_math 🤍"",""reply_date"":""2024-10-19T09:55:27.000Z"",""reply_user"":""mis***niq***oul***""}]",,,"https://www.instagram.com/miss_uniquesoul_/reel/DBN-VbJPI05/","mis***niq***oul***","18031142675340657","3480712238165953849"
"https://www.instagram.com/miss_uniquesoul_","kim***imt***","https://www.instagram.com/kimbavimtha","2024-08-22T02:07:35.000Z","🥵ನಂಗ ಈ ಹಾಡು ಅರ್ಥಾನೇ ಆಗಿಲ್ಲ 😂😂",1,1,"[{""likes_number"":0,""reply"":""@kimbavimtha no problem"",""reply_date"":""2024-08-22T09:06:56.000Z"",""reply_user"":""mis***niq***oul***""}]",,,"https://www.instagram.com/miss_uniquesoul_/reel/C-7_S1OPj0k/","mis***niq***oul***","18035516342494195","3439621111455563044"
"https://www.instagram.com/miss_uniquesoul_","dha***_10***","https://www.instagram.com/dhatri_1001","2024-08-23T14:54:32.000Z","Unexpected smoothest transition dear.. ❤️❤️🔥",2,1,"[{""likes_number"":1,""reply"":""@dhatri_2006 ☺️❤️"",""reply_date"":""2024-08-23T15:45:59.000Z"",""reply_user"":""mis***niq***oul***""}]",,,"https://www.instagram.com/miss_uniquesoul_/reel/C_A86XgPvN3/","mis***niq***oul***","18015784919272451","3441018009068434295"
"https://www.instagram.com/miss_uniquesoul_","aru***ka1***","https://www.instagram.com/arun__ka15","2024-07-20T16:31:27.000Z","Male alla adhu ಹೊಳೆ 😢",1,1,"[{""likes_number"":1,""reply"":""@mr_kannadiga_from_ka15 😓"",""reply_date"":""2024-07-20T16:49:42.000Z"",""reply_user"":""mis***niq***oul***""}]",,,"https://www.instagram.com/miss_uniquesoul_/reel/C9pobjXvFiO/","mis***niq***oul***","18032567186114813","3416439607602731150"
"https://www.instagram.com/editzz___maker","im.***ai7***","https://www.instagram.com/im.__fai7z","2025-03-10T15:55:25.000Z","@visha_lpandey05 bhyii hmre pass sirf tension hi tension h or koi hai bhi nhi jo attention de isliye pdh le bhaii",0,1,"[{""likes_number"":0,""reply"":""@im.__fai7z maine kb bola mujhe attention chhaiye 🌚"",""reply_date"":""2025-03-10T18:31:44.000Z"",""reply_user"":""vis***lpa***y05***""}]",,"[""@vi***_lp***ey0***""]","https://www.instagram.com/editzz___maker/reel/DHBozl5pOkX/","edi***___***er","18112596400415604","3585326245612939543"
"https://www.instagram.com/im_koyell","kah***apr***","https://www.instagram.com/kahaliapriya","2025-03-21T07:59:35.000Z","Bass karo behen darao matt😅",1,1,"[{""likes_number"":1,""reply"":""@kahaliapriya tu bhi maje le behen thori si🤝🏻☺️"",""reply_date"":""2025-03-21T08:01:21.000Z"",""reply_user"":""im_***ell***""}]",,,"https://www.instagram.com/im_koyell/reel/DHc6l8uvH4D/","im_***ell***","17980498175677352","3593004297261710851"
"https://www.instagram.com/im_soumajit","vam***han***","https://www.instagram.com/vamsychand_g","2025-02-19T19:15:27.000Z","Sahi hai 😢😂",1,1,"[{""likes_number"":0,""reply"":""@vamsychand_g yo yo 😂"",""reply_date"":""2025-02-19T20:05:25.000Z"",""reply_user"":""im_***maj***""}]",,,"https://www.instagram.com/im_koyell/reel/DGQvzoxvZEf/","im_***maj***","17956792793878141","3571564761168318751"
"https://www.instagram.com/im_koyell","its***ru_***eve***","https://www.instagram.com/its_tiru_forever","2024-05-23T13:13:50.000Z","Tourist guide @im_soumajit",1,1,"[{""likes_number"":0,""reply"":""😂😂😂"",""reply_date"":""2024-05-23T17:29:40.000Z"",""reply_user"":""im_***maj***""}]",,"[""@im***uma***""]","https://www.instagram.com/im_koyell/reel/C7T14zuPt4-/","im_***ell***","18022197716327641","3374277546123124286"
"https://www.instagram.com/im_koyell","15_***rea***y_b*********5","https://www.instagram.com/15____reality_bites____05","2024-05-16T17:22:14.000Z","🔥🔥🔥🔥🔥",3,1,"[{""likes_number"":2,""reply"":""@15____reality_bites____05 😊"",""reply_date"":""2024-05-16T17:30:54.000Z"",""reply_user"":""kah***apr***""}]",,,"https://www.instagram.com/im_koyell/reel/C7CHnOcxHs0/","im_***ell***","17843484789225479","3369288953126746932"
"https://www.instagram.com/im_soumajit","raj***pat***376***","https://www.instagram.com/rajanipatara376","2024-09-21T07:47:11.000Z","😍😍😍😍😂",1,1,"[{""likes_number"":0,""reply"":""@rajanipatara376 😂🙂"",""reply_date"":""2024-09-21T08:00:12.000Z"",""reply_user"":""im_***ell***""}]",,,"https://www.instagram.com/im_koyell/reel/DAKvZgxPa2N/","im_***maj***","18009018974401230","3461787724946451853"
"https://www.instagram.com/im_soumajit","pri***hou***ry0***","https://www.instagram.com/pritichoudhary06","2024-09-21T06:54:36.000Z","Oye hoye🔥 gajab 😂",1,2,"[{""likes_number"":1,""reply"":""@pritichoudhary06 vibe match hoye gechee 😂🤣"",""reply_date"":""2024-09-21T07:05:23.000Z"",""reply_user"":""im_***ell***""},{""likes_number"":1,""reply"":""@im_koyell ekdam 👍🔥😂"",""reply_date"":""2024-09-22T04:16:26.000Z"",""reply_user"":""pri***hou***ry0***""}]",,,"https://www.instagram.com/im_koyell/reel/DAKvZgxPa2N/","im_***maj***","18041608142494094","3461787724946451853"
"https://www.instagram.com/im_soumajit","ro.***735***","https://www.instagram.com/ro.wdy7356","2024-09-21T06:52:47.000Z","🔥😂😂",1,1,"[{""likes_number"":1,""reply"":""@ro.wdy7356 😂🙂"",""reply_date"":""2024-09-21T07:05:00.000Z"",""reply_user"":""im_***ell***""}]",,,"https://www.instagram.com/im_koyell/reel/DAKvZgxPa2N/","im_***maj***","17924817305957480","3461787724946451853"
"https://www.instagram.com/royal_bhai_official","off***al_***nki*********","https://www.instagram.com/official___ankita_____","2024-11-16T04:12:02.000Z","😍😍",1,1,"[{""likes_number"":1,""reply"":""@official___ankita_____ ❤️"",""reply_date"":""2024-11-16T05:03:54.000Z"",""reply_user"":""im_***yel***0""}]",,,"https://www.instagram.com/royal_bhai_official/reel/DCZePqlSELv/","roy***bha***ffi******","18076680682583196","3501963203167404783"
"https://www.instagram.com/royal_bhai_official","nat***_in***jit******","https://www.instagram.com/nature_indrajit_09","2024-11-08T02:54:36.000Z","Oo oo oo 🔥🔥❤️",2,1,"[{""likes_number"":2,""reply"":""@nature_indrajit_09 ❤️"",""reply_date"":""2024-11-08T03:38:49.000Z"",""reply_user"":""roy***bha***ffi******""}]",,,"https://www.instagram.com/royal_bhai_official/reel/DCFyqoIyM6B/","roy***bha***ffi******","17865942501181962","3496423517363687041"
"https://www.instagram.com/royal_bhai_official","sty***.sh***","https://www.instagram.com/styles.shyam","2024-10-20T16:37:03.000Z","𝙺𝚒 𝚔𝚘𝚛𝚌𝚑𝚎𝚜 𝚛𝚎 𝚊𝚒 𝚝𝚊 𝚝𝚘𝚛 ??",5,1,"[{""likes_number"":3,""reply"":""@styles.shyam 😂"",""reply_date"":""2024-10-21T08:56:25.000Z"",""reply_user"":""nat***_in***jit******""}]",,,"https://www.instagram.com/royal_bhai_official/reel/DBVm5q8SOcC/","roy***bha***ffi******","18043750282879398","3482860975727109890"
"https://www.instagram.com/royal_bhai_official","mon***sha***","https://www.instagram.com/monalisha_36","2024-06-30T18:11:21.000Z","Nice Babu ❤️💫",2,1,"[{""likes_number"":0,""reply"":""@monalisha_36 ❤️❤️❤️"",""reply_date"":""2024-07-01T00:31:50.000Z"",""reply_user"":""kil***g__***rco******""}]",,,"https://www.instagram.com/royal_bhai_official/reel/C82GRXaPHsV/","roy***bha***ffi******","18011459381590177","3401934150171392789"
"https://www.instagram.com/itssshriya","ang***su0***","https://www.instagram.com/angiehsu0102","2023-07-09T12:10:50.000Z","@_.xyuuu 我們不能跳這個ㄇㄚ",0,1,"[{""likes_number"":0,""reply"":""@angiehsu0102 咱是搞笑女"",""reply_date"":""2023-07-09T12:14:07.000Z"",""reply_user"":""_.x***u""}]",,"[""******""]","https://www.instagram.com/itssshriya/reel/Cs6AERULpGA/","its***riy***","18024572833574891","3114802385750233472"
"https://www.instagram.com/akweddingsstudio","sas***ish***","https://www.instagram.com/sassyaish","2024-12-04T15:51:26.000Z","😍😍😍😍🔥🔥🔥🔥",1,1,"[{""likes_number"":2,""reply"":""@sassyaish 😘😘❤️"",""reply_date"":""2024-12-04T17:03:08.000Z"",""reply_user"":""tan***akh***""}]",,,"https://www.instagram.com/tanazlakhani/p/DDKRgw2Tv4r/","akw***ing***udi***","18133411093373726","3515699477380791851"
"https://www.instagram.com/tanazlakhani","_ra***ree***","https://www.instagram.com/_rarebreeed_","2023-01-28T09:16:13.000Z","Amazing🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@_rarebreeed_ 🥰♥️"",""reply_date"":""2023-01-28T10:14:15.000Z"",""reply_user"":""tan***akh***""}]",,,"https://www.instagram.com/tanazlakhani/reel/Cn87uPKLgQE/","tan***akh***","17996701108588831","3025555711803130884"
"https://www.instagram.com/tanazlakhani","san***h_s***ase******","https://www.instagram.com/santosh_surwase_7515","2023-01-14T11:04:55.000Z","😍😍😍😍😍😍😍",1,2,"[{""likes_number"":1,""reply"":""@santosh_surwase_7515 ☺️☺️"",""reply_date"":""2023-01-14T12:38:55.000Z"",""reply_user"":""tan***akh***""},{""likes_number"":0,""reply"":""@tanazlakhani 😍😍"",""reply_date"":""2023-01-14T13:45:25.000Z"",""reply_user"":""san***h_s***ase******""}]",,,"https://www.instagram.com/tanazlakhani/reel/CnYy7okqVw8/","tan***akh***","17949372776298008","3015383950863981628"
"https://www.instagram.com/dr.rheee","hem***150***","https://www.instagram.com/hemak.1505","2025-03-23T10:34:55.000Z","😍",1,1,"[{""likes_number"":0,""reply"":""@hemak.1505 😘"",""reply_date"":""2025-03-23T11:04:54.000Z"",""reply_user"":""dr.***ee""}]",,,"https://www.instagram.com/dr.rheee/reel/DHiLoQANz_e/","dr.***ee","18174469696317917","3594486597069258718"
"https://www.instagram.com/_mshreezy_","bha***b_k***yap***","https://www.instagram.com/bhargab_kashyap__","2025-01-05T17:30:37.000Z","❤🌚",1,1,"[{""likes_number"":0,""reply"":""@bhargab_kashyap__ 😗😌"",""reply_date"":""2025-01-05T18:08:01.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/p/DEc6Zz_yP0C/","_ms***ezy***","17898092112101485","3538960267721899266"
"https://www.instagram.com/dawarsmriti","eku***86","https://www.instagram.com/eku__786","2024-11-28T11:29:48.000Z","Love u ❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@eku__786 ❤️u too"",""reply_date"":""2024-11-28T16:13:28.000Z"",""reply_user"":""daw***mri***""}]",,,"https://www.instagram.com/dawarsmriti/reel/DC6TfAINzoL/","daw***mri***","18350975938135266","3511204552814049803"
"https://www.instagram.com/eku__786","daw***mri***","https://www.instagram.com/dawarsmriti","2025-02-17T17:11:12.000Z","🙌god bless you 🙌❤️",1,1,"[{""likes_number"":0,""reply"":""@dawarsmriti ❤️❤️"",""reply_date"":""2025-02-17T17:11:42.000Z"",""reply_user"":""eku***86""}]",,,"https://www.instagram.com/dawarsmriti/p/DGLojZgB2eZyFLZO3gaxS1Mbka2hAAmMpQJ27I0/","eku***86","18073024747704274","3570125484044281753"
"https://www.instagram.com/_mshreezy_","sub***eep***","https://www.instagram.com/subhadeep__9","2025-01-22T10:20:36.000Z","Pretty lady ❤️🔥",1,1,"[{""likes_number"":0,""reply"":""@subhadeep__9 thanks❤️"",""reply_date"":""2025-01-25T12:05:44.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/reel/DFFNyceyafI/","_ms***ezy***","18034625990578436","3550304522411288520"
"https://www.instagram.com/_mshreezy_","lan***aik***","https://www.instagram.com/lani_saikia_","2025-02-10T13:33:03.000Z","Love lovee🫂",1,1,"[{""likes_number"":0,""reply"":""@lani_saikia_ 💎❤️"",""reply_date"":""2025-02-10T13:35:51.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/reel/DF5NXzPyuQG/","_ms***ezy***","18085650652600140","3564939390218855430"
"https://www.instagram.com/_mshreezy_","_mo***k_a***d_","https://www.instagram.com/_mostak_ahmed_","2025-01-02T11:30:58.000Z","🤞",1,1,"[{""likes_number"":1,""reply"":""@_mostak_ahmed_ 🫰🏻"",""reply_date"":""2025-01-02T12:26:58.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/reel/DEUVvedSifp/","_ms***ezy***","18068562547738443","3536547228888475625"
"https://www.instagram.com/ucmas_newjawahar_nagar","kot***mun***","https://www.instagram.com/kotna_munda","2024-07-27T04:13:05.000Z","Congratulations Pryan🔥🔥🔥",2,1,"[{""likes_number"":0,""reply"":""@kotna_munda thnkuu 😍"",""reply_date"":""2024-07-27T13:55:59.000Z"",""reply_user"":""daw***mri***""}]",,,"https://www.instagram.com/dawarsmriti/p/C91UqDHvCcz/","ucm***new***aha*********","17992228889670868","3419730342557001523"
"https://www.instagram.com/megamissnortheast","bid***_bi***l","https://www.instagram.com/bidyut_bishal","2024-09-03T01:52:17.000Z","😍",1,1,"[{""likes_number"":1,""reply"":""@bidyut_bishal 🥰❤️"",""reply_date"":""2024-09-03T06:59:30.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/p/C_akyqRvd6Y/","meg***ssn***hea***","18034376543149458","3448230275748585112"
"https://www.instagram.com/_mshreezy_","bid***_bi***l","https://www.instagram.com/bidyut_bishal","2024-11-02T12:50:00.000Z","😍",1,1,"[{""likes_number"":1,""reply"":""@bidyut_bishal 🕊️🤍"",""reply_date"":""2024-11-02T14:39:32.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/p/DB1zujez3i5/","_ms***ezy***","17944635899779676","3491924585661561017"
"https://www.instagram.com/ucmas_newjawahar_nagar","man***p_d***dsa*********","https://www.instagram.com/mandeep_dhindsa_couture","2024-07-25T05:58:19.000Z","🔥👍",2,1,"[{""likes_number"":1,""reply"":""@mandeep_dhindsa_couture thnkuu😍😍"",""reply_date"":""2024-07-25T06:25:26.000Z"",""reply_user"":""daw***mri***""}]",,,"https://www.instagram.com/dawarsmriti/p/C91UqDHvCcz/","ucm***new***aha*********","17851191507247960","3419730342557001523"
"https://www.instagram.com/dawarsmriti","shi***mun***93","https://www.instagram.com/shivammunjal93","2024-10-20T02:13:43.000Z","😍😍",1,1,"[{""likes_number"":0,""reply"":""@shivammunjal93 ❤️❤️"",""reply_date"":""2024-10-20T04:54:22.000Z"",""reply_user"":""daw***mri***""}]",,,"https://www.instagram.com/dawarsmriti/reel/DBT50FPBW-O/","daw***mri***","18049359943800423","3482381204572172174"
"https://www.instagram.com/__upashana1111__","mmr***moy***","https://www.instagram.com/mmrinnmoyy","2024-02-07T17:32:59.000Z","Miss euphism miss talent miss photogenic 🔥🔥🔥🔥🙌🙌",1,1,"[{""likes_number"":0,""reply"":""@mmrinnmoyy 🙌❤️"",""reply_date"":""2024-02-08T02:45:20.000Z"",""reply_user"":""__u***han***11_***""}]",,,"https://www.instagram.com/_mshreezy_/p/C3DaSMxPGH4/","__u***han***11_***","18298380307151721","3297594952036147704"
"https://www.instagram.com/megamissnortheast","abh***et_***gha*********","https://www.instagram.com/abhijeet_singha_official","2024-10-18T15:01:18.000Z","🌹",1,1,"[{""likes_number"":0,""reply"":""@abhijeet_singha_official 🙇🏻‍♀️🥰"",""reply_date"":""2024-10-18T16:19:42.000Z"",""reply_user"":""_ms***ezy***""}]",,,"https://www.instagram.com/_mshreezy_/p/DBQW1VaPW1y/","meg***ssn***hea***","18015783629554852","3481382934101716338"
"https://www.instagram.com/_the_second_thought","ugc***in.***e","https://www.instagram.com/ugc_skin.care","2025-02-28T05:43:06.000Z","Looks amazing ❤️❤️",1,1,"[{""likes_number"":0,""reply"":""@ugc_skin.care thank you ❤️"",""reply_date"":""2025-02-28T06:06:34.000Z"",""reply_user"":""_th***eco***tho******""}]",,,"https://www.instagram.com/_the_second_thought/reel/DGihRdzhc8w/","_th***eco***tho******","18093938710477644","3576567389854486320"
